density,time
0.7263157894736842,0.0008864789999999943
0.7315789473684211,0.0008809540000000027
0.7368421052631579,0.0009082130000000035
0.7421052631578947,0.0009016689999999983
0.7473684210526316,0.0008871019999999988
0.7526315789473684,0.0008826109999999971
0.7578947368421053,0.0008766339999999957
0.7631578947368421,0.0008886590000000041
0.7684210526315789,0.0009047170000000051
0.7736842105263158,0.0009065519999999907
0.7789473684210526,0.000888897
0.7842105263157895,0.0008826839999999976
0.7894736842105263,0.000891206000000011
0.7947368421052632,0.0008889549999999957
0.8,0.0008907590000000028
0.8052631578947368,0.0008891589999999922
0.8105263157894737,0.0008810510000000135
0.8157894736842105,0.0009228530000000034
0.8210526315789474,0.0009231749999999863
0.8263157894736842,0.001104549999999989
0.8315789473684211,0.0009702740000000176
0.8368421052631579,0.0008849879999999928
0.8421052631578947,0.0008583270000000027
0.8473684210526315,0.0008600240000000099
0.8526315789473684,0.0008658749999999884
0.8578947368421053,0.00087648200000001
0.8631578947368421,0.0008963959999999815
0.868421052631579,0.0009059550000000058
0.8736842105263158,0.0009294950000000028
0.8789473684210526,0.0009687869999999919
0.8842105263157894,0.000935040000000015
0.8894736842105263,0.0008778629999999908
0.8947368421052632,0.000863268000000005
0.9,0.0008607879999999853
0.9052631578947369,0.0008601910000000146
0.9105263157894737,0.0008609219999999879
0.9157894736842105,0.0008614550000000065
0.9210526315789473,0.0008601150000000075
0.9263157894736842,0.0008621709999999894
0.9315789473684211,0.0008624760000000151
0.9368421052631579,0.0008662989999999979
0.9421052631578948,0.0008671099999999967
0.9473684210526315,0.0008592689999999834
0.9526315789473684,0.0008617160000000013
0.9578947368421052,0.0008635900000000163
0.9631578947368421,0.0008647420000000068
0.968421052631579,0.0008621239999999944
0.9736842105263158,0.0008584889999999916
0.9789473684210527,0.000861914000000013
0.9842105263157894,0.000869685000000004
0.9894736842105263,0.000862433999999979
0.9947368421052631,0.0008684740000000204
